TM,PCO2,pH,SO,CL,BSW,MMCFD,HCO3,BOPD,BWPD,FE,PS,CA,Defect_Depth,Pipe_type
64.732,0.568,6.81,56.868,5985.944,0.856,12.184,333.295,974.242,4545.363,0.594,1974.261,2.059,1.068,Pipe_2
29.577,0.053,8.481,11.346,772.472,0.113,16.761,3958.529,539.509,791.159,2.711,322.09,0.062,0.059,Pipe_2
28.432,0.072,8.453,12.724,2757.888,0.101,7.064,3866.075,1080.828,1932.413,2.736,398.315,0.104,0.12,Pipe_2
28.146,0.08,8.067,11.497,1975.043,0.13,16.92,3668.201,647.979,3407.46,2.111,324.985,0.145,0.08,Pipe_3
36.522,0.102,8.196,11.678,2428.183,0.325,4.648,4188.541,403.655,2671.086,2.683,504.688,0.021,0.073,Pipe_3
38.753,0.158,7.18,38.756,3686.298,0.486,5.838,2388.936,1035.91,5.482,0.888,690.692,0.507,0.158,Pipe_2
39.032,0.325,7.122,33.316,3718.152,0.421,10.319,2777.266,1337.848,4549.161,1.281,523.145,0.68,0.144,Pipe_3
41.206,0.395,7.404,34.174,3347.855,0.436,3.678,2418.618,250.021,9307.95,1.03,619.482,0.73,0.142,Pipe_3
46.595,0.205,7.82,25.989,3719.151,0.595,0.218,2884.769,812.609,1004.792,1.473,736.769,0.539,0.15,Pipe_3
27.463,0.043,8.24,4.639,2105.254,0.122,16.725,3633.554,1556.081,4113.627,2.295,309.46,0.095,0.067,Pipe_1
27.005,0.054,8.281,7.727,2719.724,0.328,4.446,3892.267,571.834,9193.906,2.142,405.323,0.147,0.06,Pipe_1
27.366,0.031,8.471,4.611,1416.129,0.287,3.422,4130.039,1304.893,2632.474,2.535,172.369,0.147,0.091,Pipe_2
24.253,0.087,8.15,8.98,2829.588,0.243,12.045,3788.311,1438.51,7806.37,1.82,436.124,0.028,0.124,Pipe_2
38.175,0.374,7.885,27.842,3688.376,0.527,4.924,2638.126,1279.715,2112.479,1.227,666.707,0.712,0.144,Pipe_3
44.507,0.324,7.518,38.133,3182.206,0.412,16.512,2583.785,969.134,1554.958,1.161,559.53,1.08,0.237,Pipe_2
59.691,0.522,6.46,50.836,5287.706,0.763,0.265,413.67,447.401,5492.95,0.244,1029.566,2.089,0.853,Pipe_2
32.249,0.122,8.504,10.768,167.115,0.335,12.805,4132.309,713.974,9269.723,2.387,258.949,0.114,0.054,Pipe_2
30.876,0.078,8.342,9.282,1028.589,0.418,6.465,4189.718,440.233,1699.467,1.939,367.122,0.092,0.1,Pipe_1
59.624,0.562,6.373,66.624,5566.491,0.742,11.667,754.573,1065.489,7843.005,0.089,1729.395,2.029,0.931,Pipe_1
26.443,0.053,8.409,12.956,1193.405,0.042,1.875,4199.167,1475.848,5199.188,2.693,81.785,0.058,0.101,Pipe_1
42.732,0.29,7.052,29.848,3379.543,0.557,10.889,2891.746,251.778,776.444,1.3,725.505,0.941,0.214,Pipe_1
64.318,0.538,6.851,60.384,7427.655,0.781,1.396,944.403,332.537,6206.311,0.392,1732.62,2.136,0.881,Pipe_2
56.821,0.589,6.507,50.178,5335.762,0.721,7.561,299.961,135.137,5370.088,0.468,1500.762,2.474,1.543,Pipe_2
40.52,0.225,7.315,39.479,3521.428,0.42,8.362,2827.115,390.513,809.598,0.885,586.917,0.224,0.24,Pipe_2
53.195,0.574,6.662,68.957,3933.396,0.746,16.32,1280.575,177.3,2650.495,0.62,1795.431,2.344,1.107,Pipe_3
35.679,0.099,8.293,6.322,1181.45,0.315,7.733,3850.593,1501.455,1657.377,1.849,420.813,0.034,0.075,Pipe_3
33.159,0.123,8.422,7.642,1722.475,0.499,2.205,3563.156,133.827,2831.721,2.347,86.192,0.137,0.127,Pipe_2
46.539,0.249,7.159,22.298,3970.087,0.595,16.507,1799.802,882.347,5226.123,1.297,645.112,0.497,0.193,Pipe_2
43.533,0.223,7.32,17.121,3946.642,0.473,13.616,2615.397,1128.197,5882.018,0.956,740.817,0.701,0.2,Pipe_2
21.868,0.023,8.148,5.824,487.107,0.094,11.33,3926.269,636.99,4595.762,2.504,403.961,0.127,0.064,Pipe_2
42.713,0.319,7.763,22.442,3124.659,0.491,4.479,1868.386,767.25,1718.122,1.02,577.816,0.49,0.181,Pipe_3
33.612,0.023,8.564,14.199,695.009,0.217,9.519,4113.654,1509.312,3379.935,2.325,220.337,0.036,0.065,Pipe_3
25.94,0.07,8.444,3.234,2194.917,0.055,16.858,3669.92,296.122,1201.488,2.36,136.603,0.086,0.061,Pipe_3
29.82,0.045,8.209,5.815,2987.6,0.354,14.868,3924.659,159.094,9092.509,2.057,416.305,0.081,0.065,Pipe_3
55.436,0.586,6.824,54.712,7136.672,0.795,17.522,293.37,1386.484,296.043,0.648,1974.204,2.425,0.756,Pipe_1
69.764,0.554,6.588,67.397,5501.55,0.794,15.094,339.087,304.494,125.609,0.373,1320.539,2.396,1.458,Pipe_1
24.24,0.075,8.416,6.437,2034.431,0.215,2.062,3873.177,1254.793,2193.134,2.57,253.725,0.051,0.096,Pipe_3
55.902,0.53,6.861,54.456,5668.358,0.737,10.658,848.076,1085.312,7765.504,0.311,1517.643,2.307,1.25,Pipe_1
47.293,0.32,7.405,34.747,3370.821,0.574,14.685,2741.246,556.645,3656.337,1.261,742.204,0.427,0.2,Pipe_3
51.251,0.47,6.597,58.423,3774.566,0.794,8.181,429.746,974.419,2278.624,0.684,1070.279,2.107,1.57,Pipe_2
60.91,0.551,6.24,49.604,7165.687,0.861,8.148,1112.573,1473.534,2684.073,0.136,1043.94,2.453,1.397,Pipe_2
48.271,0.382,7.927,34.595,3520.738,0.551,0.455,1980.736,1297.237,2900.485,1.071,719.154,0.872,0.211,Pipe_2
41.043,0.327,7.673,17.674,3736.893,0.49,2.454,1903.43,1133.819,243.202,1.235,749.946,0.65,0.167,Pipe_2
41.127,0.165,7.367,17.124,3344.39,0.486,5.488,1905.178,795.597,3155.078,0.967,529.027,0.487,0.214,Pipe_3
51.057,0.51,6.866,51.181,6271.389,0.834,15.79,764.841,1247.254,5948.433,0.565,1126.931,2.423,1.429,Pipe_2
44.453,0.326,7.413,27.5,3677.771,0.485,12.23,2465.164,867.182,4322.989,1.029,632.012,0.59,0.201,Pipe_3
38.619,0.305,7.504,33.898,3172.541,0.5,6.923,2086.7,1084.231,6004.769,0.858,748.767,0.826,0.137,Pipe_2
48.629,0.394,7.445,26.473,3692.288,0.425,17.363,2244.276,1162.824,3461.844,1.043,587.463,0.77,0.216,Pipe_2
32.084,0.031,8.543,14.449,486.887,0.195,2.323,3874.729,480.237,4095.267,2.067,389.476,0.105,0.104,Pipe_1
36.51,0.049,8.18,3.909,468.468,0.454,9.059,4051.255,1229.43,3432.336,2.786,377.862,0.053,0.062,Pipe_1
28.551,0.07,8.308,13.216,1579.693,0.065,4.018,3763.471,1026.48,4412.51,1.873,191.23,0.083,0.13,Pipe_1
72.271,0.535,6.949,43.319,7432.507,0.717,11.103,1125.609,1006.952,3998.895,0.096,1570.183,2.098,0.707,Pipe_2
59.643,0.551,6.957,60.866,7159.021,0.786,11.673,903.925,1372.8,5096.198,0.644,1261.274,2.251,0.584,Pipe_2
42.152,0.395,7.802,27.022,3916.117,0.456,12.894,2872.973,618.664,9149.04,1.18,680.53,0.509,0.183,Pipe_3
47.248,0.222,7.767,34.097,3576.288,0.539,4.962,2875.043,531.583,1516.818,1.229,623.211,0.919,0.168,Pipe_1
28.089,0.077,8.013,11.728,534.911,0.329,5.143,3668.659,546.219,3909.615,2.771,483.158,0.095,0.077,Pipe_2
21.473,0.127,8.472,2.856,2677.893,0.364,7.194,4156.92,1268.34,6542.649,2.182,303.272,0.129,0.052,Pipe_2
43.884,0.22,7.078,23.566,3989.702,0.528,16.928,2687.587,1355.235,2244.409,1.111,528.854,0.606,0.177,Pipe_3
40.915,0.416,7.911,23.145,3269.082,0.46,4.305,2666.459,381.946,3008.909,0.867,702.966,0.408,0.166,Pipe_1
27.875,0.011,8.172,9.641,2566.395,0.377,16.798,3539.54,1549.529,1123.279,2.503,308.997,0.065,0.127,Pipe_3
40.911,0.313,7.654,36.918,3214.68,0.466,3.025,2724.803,345.898,870.156,1.073,515.07,0.507,0.23,Pipe_2
55.183,0.501,6.879,58.873,4991.356,0.846,3.809,1391.634,587.299,3785.992,0.172,1291.196,2.477,0.58,Pipe_2
40.995,0.236,7.166,26.129,3718.014,0.561,12.989,2096.562,303.055,6567.416,1.074,623.526,0.72,0.196,Pipe_3
36.138,0.088,8.008,5.555,2375.653,0.494,9.936,4075.565,940.53,8553.253,2.678,341.873,0.105,0.1,Pipe_3
69.785,0.529,6.247,49.04,4909.447,0.77,11.501,940.535,480.199,3044.778,0.291,1727.105,2.447,0.694,Pipe_3
43.72,0.194,7.571,28.229,3826.096,0.437,11.581,2074.734,621.901,7421.767,0.897,690.973,0.449,0.222,Pipe_3
44.765,0.322,7.041,25.735,3641.301,0.487,13.541,2563.938,336.997,3947.294,0.941,560.989,0.5,0.212,Pipe_2
39.706,0.202,7.455,19.408,3408.822,0.449,1.001,2295.808,393.342,105.383,1.151,526.666,0.582,0.217,Pipe_1
41.089,0.231,7.193,24.582,3288.563,0.57,0.657,2306.947,858.091,5627.23,1.376,636.626,0.452,0.226,Pipe_1
24.456,0.102,8.362,6.993,2776.019,0.095,2.871,3800.995,1246.544,2394.892,1.897,417.878,0.023,0.093,Pipe_2
26.296,0.033,8.476,11.504,1788.363,0.246,17.22,3524.314,1526.839,7533.481,2.205,220.426,0.091,0.123,Pipe_1
43.008,0.241,7.477,17.179,3334.666,0.537,16.123,2740.246,953.423,2928.233,1.459,520.947,0.535,0.164,Pipe_3
22.453,0.056,8.069,3.104,2705.194,0.105,15.628,4025.678,1312.909,559.002,2.661,113.916,0.118,0.08,Pipe_1
49.152,0.399,7.468,31.283,3963.962,0.568,3.348,2206.461,413.095,3901.872,0.918,686.314,0.993,0.149,Pipe_1
39.827,0.218,7.123,24.137,3487.025,0.541,9.618,1912.541,1226.727,2255.524,0.75,672.336,0.616,0.189,Pipe_3
46.799,0.422,7.843,26.729,3465.947,0.549,16.672,1808.107,1036.435,8244.28,0.816,533.547,0.872,0.161,Pipe_1
43.497,0.303,7.279,15.412,3858.411,0.528,15.712,1709.589,872.764,2703.234,1.363,723.163,0.632,0.199,Pipe_1
24.118,0.041,8.306,6.815,887.4,0.09,17.163,3746.188,1538.532,7182.822,2.378,423.14,0.11,0.088,Pipe_3
40.683,0.363,7.109,35.191,3046.768,0.417,4.009,2294.05,1552.107,5544.853,1.076,569.669,0.355,0.229,Pipe_1
54.082,0.472,6.955,56.25,5570.371,0.839,5.119,641.583,1398.257,1767.435,0.646,1793.293,2.467,1.265,Pipe_3
21.868,0.023,8.148,5.824,487.107,0.094,11.33,3926.269,636.99,4595.762,2.504,403.961,0.127,0.064,Pipe_1
45.676,0.182,7.167,22.07,3823.989,0.566,11.839,2745.119,861.135,4458.424,0.964,567.643,0.841,0.246,Pipe_2
42.053,0.26,7.47,37.997,3180.383,0.435,4.146,1768.52,616.762,8544.34,0.815,593.502,0.919,0.195,Pipe_2
69.974,0.601,6.471,51.909,6661.117,0.882,10.124,390.285,735.95,3684.584,0.284,1783.794,2.218,0.416,Pipe_3
46.845,0.344,7.833,27.093,3423.471,0.574,0.882,2680.482,1360.66,4545.666,1.366,645.09,0.568,0.214,Pipe_3
40.404,0.406,7.958,36.805,3802.237,0.493,5.285,2270.332,291.796,3911.17,1.138,587.909,0.945,0.19,Pipe_2
35.191,0.029,8.48,6.964,294.604,0.057,3.996,4134.296,1124.453,6740.779,2.233,441.773,0.061,0.067,Pipe_3
53.397,0.593,6.636,65.967,5360.228,0.877,13.238,1610.552,1209.142,6616.471,0.606,1857.609,2.041,0.756,Pipe_2
22.386,0.114,8.258,13.776,2782.968,0.049,13.454,4071.922,850.556,4567.94,2.322,160.484,0.117,0.114,Pipe_1
49.487,0.189,7.299,15.874,3340.598,0.576,11.78,2120.676,699.364,8012.693,1.077,596.45,0.447,0.138,Pipe_1
54.004,0.517,6.653,42.955,5332.324,0.818,4.945,581.18,388.683,3065.115,0.18,1846.91,2.42,0.817,Pipe_2
29.386,0.082,8.473,9.284,364.164,0.415,8.625,3561.283,1503.886,8129.899,2.188,116.214,0.054,0.09,Pipe_2
30.142,0.014,8.098,6.828,505.039,0.077,15.389,3736.087,1029.259,1621.738,1.81,365.3,0.104,0.076,Pipe_1
35.231,0.104,8.059,14.243,2074.897,0.178,0.772,4031.227,870.97,7988.099,2.611,437.065,0.142,0.111,Pipe_2
25.414,0.021,8.261,3.493,2510.937,0.127,2.703,3833.925,1440.855,2915.516,2.085,174.112,0.036,0.105,Pipe_3
26.336,0.026,8.421,8.753,1432.109,0.466,7.844,3999.43,572.423,2410.273,2.263,415.737,0.057,0.094,Pipe_3
24.595,0.09,8.472,10.703,904.268,0.247,9.102,3600.624,898.121,5734.131,2.193,471.645,0.113,0.086,Pipe_3
42.76,0.419,7.088,24.592,3169.7,0.558,15.788,2273.001,1477.246,2551.759,0.866,684.563,0.958,0.213,Pipe_1
28.858,0.012,8.296,3.881,2131.111,0.345,7.694,3753.158,1101.182,1249.95,2.776,322.262,0.072,0.106,Pipe_2
49.0,0.407,7.145,37.787,3839.488,0.411,0.609,1735.683,1173.228,2271.245,0.894,651.328,0.578,0.172,Pipe_1
33.839,0.13,8.523,6.431,2316.332,0.158,15.643,4027.292,389.098,5644.618,2.286,253.449,0.025,0.101,Pipe_3
31.871,0.109,8.355,4.443,200.286,0.107,10.373,3989.95,365.737,196.684,2.468,292.934,0.095,0.102,Pipe_3
46.586,0.279,7.035,18.969,3942.404,0.459,11.322,2887.007,505.179,9275.749,1.203,702.069,0.596,0.247,Pipe_1
25.263,0.081,8.55,3.131,1265.854,0.417,17.522,4049.022,485.617,9175.087,2.013,410.243,0.05,0.051,Pipe_2
51.092,0.508,6.799,57.784,6500.12,0.752,8.625,1067.611,681.409,1865.647,0.512,1256.755,2.31,1.107,Pipe_2
42.274,0.418,7.617,39.997,3818.385,0.432,0.894,2623.316,1076.896,1054.133,1.117,735.865,0.836,0.232,Pipe_2
45.261,0.343,7.088,33.634,3843.751,0.552,7.537,2683.411,1487.997,1200.081,1.101,684.872,1.05,0.199,Pipe_3
39.357,0.346,7.502,37.446,3483.381,0.503,13.025,1804.586,1290.804,564.763,1.166,523.268,0.48,0.149,Pipe_1
41.23,0.386,7.438,29.209,3510.258,0.542,8.827,1814.51,749.059,3694.983,0.922,629.381,0.638,0.203,Pipe_3
46.643,0.163,7.8,26.163,3256.509,0.446,8.431,2404.324,1190.944,5908.386,0.962,735.119,0.409,0.148,Pipe_2
46.49,0.282,7.224,31.757,3823.747,0.57,11.407,1970.371,1426.272,468.97,0.975,696.666,0.53,0.163,Pipe_2
45.389,0.253,7.153,18.55,3777.546,0.589,10.174,2701.325,1556.735,234.649,0.864,545.879,0.287,0.213,Pipe_3
49.913,0.257,7.987,16.231,3975.939,0.475,3.549,2778.284,1333.752,4205.079,0.712,583.389,0.733,0.213,Pipe_3
46.418,0.208,7.545,28.752,3238.856,0.513,12.628,2550.887,806.125,9032.98,1.054,534.794,0.279,0.17,Pipe_3
43.518,0.388,7.365,26.828,3278.1,0.468,11.52,2529.501,582.675,5847.905,1.138,589.408,1.014,0.152,Pipe_2
46.029,0.178,7.429,26.099,3178.074,0.563,1.058,2046.467,1441.878,5552.894,1.044,638.017,0.408,0.215,Pipe_3
47.455,0.151,7.098,32.788,3470.426,0.515,13.168,2217.403,1472.265,4546.887,1.23,535.81,0.479,0.24,Pipe_2
48.028,0.419,7.164,32.634,3112.581,0.468,6.693,2640.392,350.346,4977.436,0.956,700.415,0.767,0.15,Pipe_3
28.568,0.029,8.064,5.403,904.765,0.394,9.9,3865.185,157.79,1337.01,2.21,84.644,0.093,0.108,Pipe_2
43.734,0.227,7.695,22.58,3663.964,0.477,14.357,2629.962,974.329,7456.476,1.459,609.683,0.711,0.22,Pipe_3
24.681,0.065,8.433,5.612,2236.592,0.067,5.765,3844.574,951.859,8661.554,2.391,127.153,0.031,0.128,Pipe_3
44.431,0.328,7.662,36.593,3948.262,0.471,7.15,2335.994,965.647,1222.771,1.305,632.425,0.769,0.166,Pipe_3
56.559,0.474,6.519,68.077,4588.956,0.862,15.752,520.575,993.223,7269.71,0.469,1471.675,2.414,1.481,Pipe_1
71.764,0.595,6.246,44.72,5900.849,0.847,13.669,1214.586,831.42,4900.166,0.443,1311.948,2.039,0.448,Pipe_2
46.534,0.233,7.087,30.567,3964.895,0.517,11.786,2744.921,1417.925,5358.257,0.818,576.054,0.482,0.217,Pipe_2
41.912,0.296,7.478,32.922,3334.15,0.436,1.422,2595.876,1448.722,1276.061,1.48,635.931,0.228,0.151,Pipe_1
24.808,0.129,8.127,4.632,2573.424,0.126,7.782,4203.777,1156.275,4506.638,2.127,295.672,0.082,0.076,Pipe_1
24.911,0.083,8.511,9.671,1105.425,0.311,16.651,3905.495,146.083,5090.062,2.574,460.498,0.074,0.083,Pipe_1
72.498,0.585,6.889,61.846,5508.929,0.853,4.988,1188.274,478.005,8439.765,0.692,1709.546,2.086,1.013,Pipe_1
45.267,0.178,7.213,23.875,3697.912,0.584,11.206,1854.237,746.922,7192.503,1.03,607.418,1.018,0.177,Pipe_1
33.606,0.116,8.092,13.045,2061.908,0.166,8.513,3912.074,1507.437,3654.698,2.147,118.963,0.146,0.067,Pipe_2
21.634,0.072,8.425,10.292,66.089,0.327,15.62,3759.521,582.308,7217.421,2.085,500.611,0.132,0.111,Pipe_2
69.157,0.484,6.421,66.186,5141.641,0.873,16.721,1406.802,911.574,4755.067,0.663,1791.831,2.1,1.229,Pipe_3
22.597,0.046,8.187,6.348,2776.758,0.303,13.785,3868.854,1078.405,3975.273,2.638,96.072,0.144,0.067,Pipe_3
24.859,0.127,8.373,5.927,1886.59,0.393,13.604,4146.041,1024.241,6347.024,2.203,367.828,0.076,0.064,Pipe_3
29.849,0.104,8.318,8.889,1226.954,0.318,6.247,3663.524,1046.004,3384.632,2.653,415.89,0.031,0.055,Pipe_3
24.24,0.11,8.363,4.193,2764.627,0.489,14.125,3899.038,1184.038,4642.788,2.332,255.346,0.025,0.108,Pipe_2
42.767,0.201,7.201,24.268,3539.969,0.599,9.624,1957.578,1559.474,2098.589,0.878,655.898,1.028,0.159,Pipe_2
30.236,0.064,8.419,13.246,2039.447,0.331,8.276,4097.667,1131.923,5580.692,1.88,454.47,0.1,0.075,Pipe_1
34.208,0.062,8.232,13.631,2268.49,0.312,3.275,3991.249,1193.477,1095.114,2.309,486.623,0.111,0.121,Pipe_3
25.001,0.087,8.038,2.217,1414.762,0.036,2.044,4163.819,572.909,5193.147,1.975,186.655,0.039,0.059,Pipe_2
73.745,0.453,6.659,45.704,5776.559,0.72,3.028,1652.339,828.468,2656.261,0.591,1750.73,2.253,1.186,Pipe_2
25.426,0.102,8.42,9.368,997.855,0.269,16.527,3604.854,1088.889,3605.08,2.318,169.512,0.082,0.096,Pipe_3
39.126,0.255,7.211,37.666,3576.575,0.474,5.121,2075.861,382.011,2131.167,1.291,606.511,0.78,0.182,Pipe_3
48.763,0.377,7.126,31.76,3161.073,0.542,1.565,2425.907,184.73,6116.431,1.2,664.878,0.633,0.224,Pipe_2
47.287,0.368,7.578,28.632,3505.083,0.501,7.051,1862.087,1048.404,6077.133,1.109,652.637,0.265,0.152,Pipe_3
21.89,0.039,8.431,14.469,2841.151,0.408,9.173,3701.598,787.007,6790.302,1.803,242.708,0.141,0.054,Pipe_2
26.66,0.027,8.069,7.785,644.528,0.34,13.721,3836.482,557.332,2538.311,2.631,296.233,0.05,0.056,Pipe_1
23.525,0.038,8.43,10.373,2276.676,0.013,16.806,4113.693,177.654,3459.56,2.524,153.153,0.076,0.082,Pipe_3
23.915,0.098,8.561,9.321,2645.302,0.1,1.262,3836.981,813.944,8178.402,1.988,236.099,0.028,0.08,Pipe_2
56.133,0.505,6.462,49.721,4770.201,0.891,12.224,401.649,490.808,5179.802,0.486,1161.921,2.485,0.672,Pipe_3
27.523,0.067,8.379,5.14,2696.717,0.313,1.492,3646.917,1502.589,498.949,2.433,434.524,0.127,0.063,Pipe_1
63.785,0.496,6.352,47.172,6148.327,0.713,8.445,444.548,1096.011,1022.776,0.207,1689.429,2.327,0.509,Pipe_2
46.885,0.16,7.124,24.334,3627.946,0.492,9.509,2581.903,1550.823,3235.216,0.951,548.28,0.982,0.227,Pipe_3
21.09,0.115,8.417,11.359,2723.736,0.402,11.104,3939.826,590.632,6275.522,2.045,148.687,0.135,0.107,Pipe_3
23.458,0.1,8.402,10.329,1003.555,0.495,16.545,4131.062,718.629,6238.732,1.959,331.071,0.143,0.12,Pipe_1
26.208,0.067,8.405,10.141,2549.429,0.214,10.061,3566.219,590.391,7342.379,2.001,96.123,0.055,0.081,Pipe_1
55.709,0.526,6.751,62.619,7316.931,0.761,9.865,1653.422,1077.868,4271.385,0.663,1426.128,2.189,1.004,Pipe_3
44.379,0.347,7.736,38.518,3372.799,0.524,7.415,2812.125,1206.378,3459.494,1.204,533.973,0.298,0.156,Pipe_2
38.335,0.398,7.159,22.536,3009.571,0.492,11.561,1884.88,997.652,6624.057,0.964,716.594,0.976,0.221,Pipe_1
38.055,0.287,7.846,26.589,3361.928,0.573,5.266,1903.256,390.361,5381.387,0.929,665.965,0.834,0.137,Pipe_3
45.595,0.289,7.716,21.268,3919.411,0.504,4.721,2567.835,876.002,8417.764,1.13,684.336,0.44,0.135,Pipe_3
38.501,0.287,7.003,15.356,3959.787,0.45,14.599,2603.035,963.795,1061.053,0.769,708.668,0.418,0.188,Pipe_3
51.405,0.483,6.433,46.546,3754.752,0.873,9.805,789.974,1225.829,8590.83,0.431,1085.707,2.435,1.259,Pipe_2
36.658,0.07,8.36,2.887,398.919,0.419,9.149,3904.988,691.365,621.013,2.108,414.153,0.141,0.128,Pipe_2
49.396,0.166,7.053,38.677,3764.124,0.57,16.076,2068.655,1204.577,7725.565,1.046,565.539,0.677,0.184,Pipe_3
49.429,0.168,7.4,33.394,3290.537,0.545,10.129,1776.098,556.216,2037.445,1.032,558.713,0.573,0.197,Pipe_1
25.431,0.013,8.183,7.566,2929.499,0.257,2.924,3798.991,900.674,5919.874,2.376,216.609,0.102,0.076,Pipe_3
71.385,0.477,6.769,43.237,6230.612,0.871,15.207,1394.115,421.376,678.214,0.524,1310.295,2.055,0.457,Pipe_3
45.183,0.225,7.698,28.548,3063.02,0.56,6.557,2378.039,1403.672,6060.517,1.019,655.627,0.995,0.247,Pipe_2
26.223,0.029,8.419,7.148,1061.561,0.041,15.699,3612.791,189.608,7545.54,2.537,164.869,0.055,0.094,Pipe_3
22.481,0.047,8.105,7.386,603.12,0.425,12.401,3669.129,803.276,511.529,2.017,281.861,0.077,0.051,Pipe_2
33.483,0.075,8.497,10.287,1469.068,0.411,5.917,3568.868,1489.421,3474.898,1.919,472.083,0.055,0.094,Pipe_2
41.943,0.205,7.365,23.628,3737.924,0.488,16.907,2044.578,584.408,4851.048,1.34,597.004,0.487,0.155,Pipe_1
30.358,0.031,8.058,13.421,2673.035,0.219,6.259,3948.788,1321.585,168.904,2.298,131.456,0.138,0.061,Pipe_3
34.784,0.077,8.253,11.381,1644.596,0.07,9.875,3826.307,711.142,5799.224,2.551,342.951,0.043,0.087,Pipe_1
45.83,0.242,7.402,39.697,3044.742,0.591,14.797,1714.327,177.442,1149.104,1.146,628.438,1.018,0.153,Pipe_1
26.146,0.051,8.066,4.671,1011.334,0.286,14.513,3668.02,706.818,7078.644,2.668,395.793,0.106,0.074,Pipe_1
32.42,0.064,8.443,6.037,1143.273,0.417,6.994,3923.552,1502.934,5206.429,2.467,119.566,0.115,0.065,Pipe_3
61.262,0.514,6.242,61.112,4502.018,0.863,14.597,1309.518,1506.777,8048.05,0.545,1406.742,2.084,0.549,Pipe_1
42.001,0.415,7.385,18.747,3311.929,0.491,9.728,2735.562,1272.91,5788.061,0.797,520.843,0.452,0.168,Pipe_1
73.514,0.6,6.541,50.096,4650.057,0.743,12.355,1222.979,1451.975,4281.546,0.337,1245.134,2.058,0.765,Pipe_1
47.305,0.364,7.673,16.11,3412.196,0.551,2.437,1963.642,621.559,574.459,0.842,525.146,0.502,0.16,Pipe_2
42.014,0.356,7.1,38.52,3703.889,0.511,11.584,1739.505,725.002,5658.664,1.125,590.837,0.598,0.173,Pipe_1
23.688,0.011,8.47,6.774,2134.364,0.404,7.278,4204.966,1235.907,313.996,2.045,258.808,0.078,0.1,Pipe_1
38.92,0.275,7.797,20.773,3430.399,0.538,11.389,2856.283,207.266,5867.036,1.221,605.498,0.52,0.182,Pipe_1
40.836,0.28,7.968,29.045,3951.593,0.564,1.6,2100.331,510.968,3594.095,0.858,613.961,0.986,0.205,Pipe_2
60.082,0.578,6.271,45.576,6619.546,0.744,2.339,202.699,807.305,1788.942,0.521,1365.544,2.14,1.27,Pipe_2
45.142,0.33,7.457,21.13,3851.667,0.526,9.339,2270.908,1396.785,915.928,0.782,587.739,0.996,0.156,Pipe_1
24.997,0.023,8.31,14.684,1131.677,0.06,12.619,3607.548,1237.372,5951.571,2.723,167.283,0.126,0.105,Pipe_3
64.389,0.483,6.594,56.645,3594.737,0.846,6.687,1542.652,138.029,3560.165,0.129,1658.421,2.474,1.355,Pipe_1
30.919,0.095,8.397,8.991,779.895,0.345,6.597,4094.325,819.281,7198.727,2.072,469.658,0.048,0.073,Pipe_1
46.093,0.409,7.532,39.14,3180.353,0.439,1.683,2208.372,1484.842,8375.766,0.875,709.184,0.718,0.212,Pipe_1
48.083,0.182,7.628,24.648,3040.302,0.576,1.999,1891.93,539.041,6404.062,0.846,553.747,0.942,0.2,Pipe_3
39.276,0.389,7.158,22.606,3465.176,0.505,3.727,2118.34,900.1,6117.972,1.288,688.988,0.406,0.204,Pipe_1
40.087,0.397,7.132,26.585,3465.372,0.583,5.614,2108.488,876.371,5298.776,0.993,594.2,0.651,0.21,Pipe_1
67.206,0.451,6.468,41.975,6422.782,0.721,0.266,1458.019,607.736,8556.883,0.627,1266.873,2.278,1.519,Pipe_3
57.953,0.531,6.349,57.114,3644.169,0.758,16.757,1644.359,790.999,4296.394,0.566,1150.956,2.399,0.932,Pipe_3
47.397,0.329,7.824,21.182,3010.113,0.483,8.885,2485.045,277.835,7734.186,1.139,657.959,0.44,0.18,Pipe_2
27.221,0.043,8.254,4.097,2242.127,0.323,13.306,4152.079,125.384,4181.854,2.699,285.461,0.104,0.126,Pipe_2
33.821,0.038,8.324,14.384,1886.236,0.062,9.561,3731.941,524.88,102.111,2.515,303.683,0.068,0.121,Pipe_2
28.372,0.049,8.407,2.388,2931.514,0.234,15.541,3955.321,1228.008,822.739,2.214,147.311,0.115,0.13,Pipe_3
28.675,0.043,8.276,9.794,1100.119,0.111,3.437,3826.702,350.066,1873.927,2.229,296.303,0.121,0.11,Pipe_3
38.832,0.41,7.789,31.126,3998.743,0.541,12.719,2733.034,172.657,3059.423,1.187,547.586,0.84,0.232,Pipe_2
40.422,0.376,7.936,20.321,3017.36,0.462,16.77,1731.389,405.997,2012.729,0.958,638.403,0.826,0.141,Pipe_2
30.835,0.073,8.128,10.516,299.91,0.162,14.18,3602.894,770.317,15.078,2.26,214.838,0.14,0.111,Pipe_3
42.475,0.181,7.83,32.407,3741.226,0.581,11.87,2016.664,478.45,1939.589,0.85,723.791,0.939,0.157,Pipe_1
32.387,0.129,8.225,8.061,2785.507,0.192,1.067,4082.165,742.263,5075.994,2.482,310.228,0.025,0.066,Pipe_2
49.5,0.248,7.384,16.187,3742.519,0.51,3.793,2849.388,1275.625,1527.9,1.146,533.881,0.661,0.136,Pipe_2
24.859,0.127,8.373,5.927,1886.59,0.393,13.604,4146.041,1024.241,6347.024,2.203,367.828,0.076,0.064,Pipe_1
